                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.79318,                0.51058,                 1.0771,                0.98517,                0.95339,                0.97373,                0.71315,                 1.1482,                0.50211,                 1.4009,             0.00081983,             0.00081983,             0.00081983
                    156,                0.78075,                0.52626,                 1.0577,                0.97607,                 0.9401,                0.96658,                0.70838,                 1.1942,                0.53216,                 1.4144,             0.00081433,             0.00081433,             0.00081433
                    157,                0.77074,                0.52579,                 1.0619,                0.97785,                0.94173,                 0.9737,                0.71988,                 1.1572,                0.50033,                 1.3864,             0.00080883,             0.00080883,             0.00080883
                    158,                0.76821,                0.50614,                 1.0568,                0.97541,                0.95317,                0.97075,                0.71385,                  1.162,                0.50858,                 1.3839,             0.00080333,             0.00080333,             0.00080333
                    159,                0.76855,                0.52828,                 1.0636,                0.97721,                0.94388,                0.96826,                0.70894,                 1.1717,                0.50268,                 1.3765,             0.00079783,             0.00079783,             0.00079783
                    160,                0.78075,                0.50514,                 1.0609,                0.98267,                0.95526,                0.97832,                  0.719,                 1.1653,                0.48424,                 1.3932,             0.00079233,             0.00079233,             0.00079233
                    161,                0.73016,                0.48958,                  1.047,                 0.9848,                0.95498,                0.97195,                0.72376,                 1.1365,                0.49573,                 1.3623,             0.00078682,             0.00078682,             0.00078682
                    162,                0.75444,                0.50392,                 1.0531,                0.98284,                 0.9504,                0.96778,                0.70999,                  1.153,                0.50758,                 1.3715,             0.00078132,             0.00078132,             0.00078132
                    163,                0.77819,                0.50716,                 1.0644,                0.98635,                0.95609,                0.97038,                0.72052,                   1.13,                0.49408,                 1.3511,             0.00077582,             0.00077582,             0.00077582
                    164,                0.73107,                 0.4942,                 1.0497,                0.97279,                0.95765,                0.97348,                0.72579,                 1.1435,                0.49904,                 1.3794,             0.00077032,             0.00077032,             0.00077032
                    165,                0.70812,                0.49343,                 1.0214,                 0.9707,                0.95836,                0.97729,                0.73101,                 1.1416,                0.48866,                  1.378,             0.00076482,             0.00076482,             0.00076482
                    166,                0.72386,                0.48147,                 1.0295,                0.97623,                0.95812,                0.98094,                0.72793,                 1.1328,                 0.4843,                 1.3746,             0.00075932,             0.00075932,             0.00075932
                    167,                0.75355,                0.50065,                 1.0545,                0.97944,                0.95203,                0.97363,                0.70453,                 1.1846,                0.48847,                 1.4148,             0.00075382,             0.00075382,             0.00075382
                    168,                0.74767,                0.49278,                 1.0476,                 0.9711,                0.96089,                0.96981,                0.72415,                  1.128,                 0.4887,                 1.3718,             0.00074832,             0.00074832,             0.00074832
                    169,                0.71028,                0.46333,                  1.015,                0.98006,                0.95998,                0.97044,                0.71926,                  1.133,                0.46504,                  1.374,             0.00074282,             0.00074282,             0.00074282
                    170,                0.70143,                0.46279,                  1.029,                0.98647,                0.96253,                0.97527,                0.72685,                 1.1136,                0.46157,                 1.3562,             0.00073731,             0.00073731,             0.00073731
                    171,                0.73311,                0.47288,                  1.047,                0.97985,                 0.9625,                0.97121,                0.71481,                 1.1551,                0.49803,                 1.3734,             0.00073181,             0.00073181,             0.00073181
                    172,                0.71422,                 0.4655,                 1.0232,                0.98418,                0.95933,                0.97369,                0.72559,                 1.1521,                0.46141,                 1.3823,             0.00072631,             0.00072631,             0.00072631
                    173,                0.71363,                0.47048,                 1.0252,                0.98503,                0.96166,                0.97725,                0.73252,                 1.1234,                0.45742,                 1.3515,             0.00072081,             0.00072081,             0.00072081
                    174,                0.69259,                0.48007,                 1.0227,                0.98618,                0.94897,                0.97625,                0.73003,                 1.1428,                0.47401,                 1.3629,             0.00071531,             0.00071531,             0.00071531
                    175,                0.70724,                 0.4687,                 1.0255,                 0.9798,                0.96272,                0.97778,                   0.73,                 1.1381,                0.46499,                  1.367,             0.00070981,             0.00070981,             0.00070981
                    176,                0.71943,                0.47484,                 1.0259,                0.97306,                0.95787,                0.97123,                0.71864,                 1.1556,                0.49727,                 1.3943,             0.00070431,             0.00070431,             0.00070431
                    177,                0.73563,                0.47182,                 1.0372,                0.97993,                0.94691,                0.96929,                0.72016,                 1.1479,                0.48338,                 1.3946,             0.00069881,             0.00069881,             0.00069881
                    178,                0.75219,                0.47937,                 1.0398,                0.98358,                0.95124,                0.97255,                0.73236,                 1.1255,                0.46731,                 1.3559,             0.00069331,             0.00069331,             0.00069331
                    179,                0.71458,                0.48609,                  1.024,                0.97949,                0.96061,                 0.9738,                0.73134,                 1.1544,                0.48227,                 1.3736,              0.0006878,              0.0006878,              0.0006878
                    180,                0.70917,                0.46444,                 1.0252,                0.98421,                 0.9584,                0.97537,                0.72674,                 1.1545,                0.48051,                 1.3928,              0.0006823,              0.0006823,              0.0006823
                    181,                0.70478,                0.46198,                 1.0176,                0.98657,                0.95318,                 0.9758,                0.72899,                  1.138,                0.47472,                 1.3857,              0.0006768,              0.0006768,              0.0006768
                    182,                0.68779,                0.45678,                 1.0151,                0.98425,                0.95691,                 0.9727,                 0.7312,                 1.1255,                0.47079,                 1.3768,              0.0006713,              0.0006713,              0.0006713
                    183,                0.69657,                0.45941,                 1.0138,                0.98025,                0.95676,                0.97034,                0.71831,                 1.1362,                0.48169,                 1.3787,              0.0006658,              0.0006658,              0.0006658
                    184,                0.66129,                0.44569,                 1.0187,                0.99186,                0.94947,                0.97137,                 0.7261,                 1.1261,                0.48305,                  1.369,              0.0006603,              0.0006603,              0.0006603
                    185,                0.70211,                0.47322,                 1.0193,                0.97771,                0.96061,                 0.9746,                0.71933,                 1.1426,                0.45789,                 1.3965,              0.0006548,              0.0006548,              0.0006548
                    186,                0.69056,                0.46503,                 1.0219,                0.98716,                0.95618,                0.97367,                0.72811,                 1.1333,                0.48337,                 1.3767,              0.0006493,              0.0006493,              0.0006493
                    187,                0.71127,                0.48455,                 1.0261,                0.98099,                0.95872,                0.97113,                0.71632,                 1.1376,                0.48293,                 1.3924,              0.0006438,              0.0006438,              0.0006438
                    188,                0.68608,                0.48602,                 1.0232,                0.98683,                0.96272,                 0.9779,                0.72351,                 1.1356,                0.49312,                 1.4088,             0.00063829,             0.00063829,             0.00063829
                    189,                0.70035,                0.45179,                  1.023,                0.98568,                0.96408,                0.97702,                0.72852,                 1.1299,                0.48315,                 1.4053,             0.00063279,             0.00063279,             0.00063279
                    190,                0.68735,                0.44757,                 1.0191,                0.98735,                0.95903,                 0.9759,                0.73375,                 1.1157,                0.46212,                 1.3752,             0.00062729,             0.00062729,             0.00062729
                    191,                0.72817,                0.48817,                 1.0473,                0.98498,                0.96024,                0.97271,                0.71684,                 1.1441,                0.46721,                 1.3771,             0.00062179,             0.00062179,             0.00062179
                    192,                0.70244,                0.46126,                 1.0227,                0.98215,                0.95734,                0.97133,                0.72775,                 1.1302,                0.47082,                 1.3739,             0.00061629,             0.00061629,             0.00061629
                    193,                0.69935,                0.46604,                 1.0161,                0.97078,                0.96652,                0.97318,                 0.7314,                 1.1265,                 0.4531,                 1.3688,             0.00061079,             0.00061079,             0.00061079
                    194,                0.68847,                0.45582,                 1.0113,                0.97849,                0.96347,                 0.9726,                0.71641,                 1.1427,                0.45328,                 1.3906,             0.00060529,             0.00060529,             0.00060529
                    195,                0.68282,                0.45593,                 1.0236,                0.97597,                0.95674,                0.97582,                0.73502,                  1.123,                0.46162,                 1.3737,             0.00059979,             0.00059979,             0.00059979
                    196,                0.67903,                0.44692,                0.99734,                0.97589,                0.96054,                0.97563,                0.73846,                 1.1255,                0.46416,                  1.353,             0.00059429,             0.00059429,             0.00059429
                    197,                0.66499,                0.43274,                0.99372,                  0.972,                0.95645,                 0.9754,                 0.7328,                 1.1398,                0.48507,                  1.377,             0.00058878,             0.00058878,             0.00058878
                    198,                0.67375,                0.42915,                 1.0119,                0.97617,                0.95511,                0.97498,                0.73461,                 1.1164,                0.48154,                 1.3805,             0.00058328,             0.00058328,             0.00058328
                    199,                0.65881,                0.44229,                  1.001,                0.97941,                0.96117,                0.97994,                0.73593,                 1.1097,                0.46256,                 1.3679,             0.00057778,             0.00057778,             0.00057778
                    200,                0.65119,                0.42102,                0.99548,                0.98154,                0.96403,                0.97569,                0.72764,                 1.1269,                0.46974,                 1.3746,             0.00057228,             0.00057228,             0.00057228
                    201,                0.67179,                0.44514,                0.99945,                0.98467,                0.95955,                0.97431,                0.72072,                 1.1364,                0.46608,                 1.4005,             0.00056678,             0.00056678,             0.00056678
                    202,                0.65722,                0.44497,                0.99562,                0.98751,                0.96365,                0.97443,                0.72559,                 1.1221,                0.46183,                 1.3953,             0.00056128,             0.00056128,             0.00056128
                    203,                0.67273,                0.43209,                 1.0139,                0.98806,                0.95563,                0.97044,                0.72811,                 1.1256,                0.48424,                 1.3746,             0.00055578,             0.00055578,             0.00055578
                    204,                0.66085,                0.43855,                 1.0094,                 0.9755,                0.96243,                0.96755,                0.73461,                 1.1273,                0.46401,                 1.3897,             0.00055028,             0.00055028,             0.00055028
                    205,                0.63355,                0.42086,                0.99138,                0.97976,                0.96244,                0.97289,                0.74121,                 1.1261,                0.47269,                 1.3806,             0.00054478,             0.00054478,             0.00054478
                    206,                0.65298,                0.43794,                 1.0039,                0.98346,                0.95908,                0.97553,                0.74046,                 1.1258,                0.46349,                 1.3853,             0.00053927,             0.00053927,             0.00053927
                    207,                0.63478,                0.42365,                0.99614,                0.98123,                0.95721,                0.97568,                0.73021,                 1.1323,                0.45763,                 1.4023,             0.00053377,             0.00053377,             0.00053377
                    208,                 0.6375,                0.42851,                 1.0005,                0.97696,                0.96607,                0.97686,                0.73684,                 1.1089,                0.44494,                 1.3786,             0.00052827,             0.00052827,             0.00052827
                    209,                0.67563,                0.44231,                 1.0065,                0.98012,                0.96419,                0.97861,                0.73927,                 1.1045,                0.45264,                 1.3827,             0.00052277,             0.00052277,             0.00052277
                    210,                0.66501,                0.44052,                 0.9938,                0.98859,                0.96287,                0.97749,                0.73615,                 1.1095,                0.46291,                 1.3802,             0.00051727,             0.00051727,             0.00051727
                    211,                0.64016,                 0.4268,                0.99742,                0.99026,                0.95516,                0.97726,                0.73594,                 1.1054,                0.44848,                 1.3627,             0.00051177,             0.00051177,             0.00051177
                    212,                0.63649,                0.40888,                0.98562,                0.98144,                0.96184,                0.97822,                0.74474,                 1.0986,                0.44613,                 1.3626,             0.00050627,             0.00050627,             0.00050627
                    213,                0.65204,                0.42446,                0.99334,                0.98563,                0.95544,                0.97822,                0.74384,                 1.0986,                0.45502,                 1.3533,             0.00050077,             0.00050077,             0.00050077
                    214,                0.63337,                0.40822,                0.98603,                 0.9864,                0.95762,                 0.9767,                0.74747,                 1.0954,                0.44987,                 1.3596,             0.00049527,             0.00049527,             0.00049527
                    215,                0.65055,                0.42386,                0.99105,                0.98364,                0.96359,                 0.9803,                0.74238,                 1.1184,                0.44965,                 1.3937,             0.00048976,             0.00048976,             0.00048976
                    216,                0.61464,                0.40701,                0.97898,                0.98648,                 0.9642,                0.98108,                0.74268,                 1.1082,                0.43995,                 1.3891,             0.00048426,             0.00048426,             0.00048426
                    217,                0.60267,                0.40435,                0.97514,                0.98213,                0.97132,                0.98113,                0.74225,                 1.1207,                0.45536,                 1.3882,             0.00047876,             0.00047876,             0.00047876
                    218,                0.64388,                0.41697,                 1.0144,                0.98161,                0.96948,                0.98089,                0.74548,                 1.1139,                0.44177,                 1.3744,             0.00047326,             0.00047326,             0.00047326
                    219,                0.61952,                0.39968,                0.97875,                 0.9886,                0.96812,                0.97981,                0.74922,                 1.1019,                  0.431,                 1.3596,             0.00046776,             0.00046776,             0.00046776
                    220,                0.63705,                0.42002,                 1.0011,                0.99106,                0.96465,                0.97899,                0.74544,                 1.1075,                 0.4459,                 1.3763,             0.00046226,             0.00046226,             0.00046226
                    221,                0.61168,                0.39858,                0.98285,                0.99069,                0.96051,                 0.9793,                0.74121,                 1.1041,                0.44531,                 1.3771,             0.00045676,             0.00045676,             0.00045676
                    222,                0.63044,                0.40358,                0.99139,                0.98717,                0.96252,                0.97919,                0.74095,                 1.1053,                0.44745,                 1.3716,             0.00045126,             0.00045126,             0.00045126
                    223,                 0.6247,                0.40763,                0.97765,                0.98924,                0.96292,                0.97925,                0.74858,                 1.1035,                 0.4483,                 1.3798,             0.00044576,             0.00044576,             0.00044576
                    224,                0.62464,                0.41647,                 0.9877,                0.98936,                0.96027,                0.97829,                 0.7441,                 1.1013,                0.44716,                 1.3786,             0.00044025,             0.00044025,             0.00044025
                    225,                0.62055,                0.42194,                0.98378,                0.98866,                0.96548,                0.97842,                0.74188,                 1.1015,                 0.4337,                 1.3842,             0.00043475,             0.00043475,             0.00043475
                    226,                 0.6181,                0.39944,                0.98032,                0.98833,                0.96752,                0.97826,                0.74685,                 1.0925,                0.43372,                 1.3654,             0.00042925,             0.00042925,             0.00042925
                    227,                0.63368,                0.44218,                0.98655,                0.98957,                0.96365,                0.97822,                0.74528,                 1.0957,                0.43287,                 1.3715,             0.00042375,             0.00042375,             0.00042375
                    228,                 0.5899,                0.39981,                0.96377,                0.98498,                0.96539,                0.97803,                0.74272,                 1.1093,                 0.4369,                 1.3818,             0.00041825,             0.00041825,             0.00041825
                    229,                0.61696,                0.40754,                0.98466,                0.98645,                0.96429,                0.97836,                0.74237,                 1.1045,                0.43691,                 1.3799,             0.00041275,             0.00041275,             0.00041275
                    230,                0.61435,                0.40321,                0.97605,                0.97994,                 0.9659,                0.97904,                0.74441,                 1.1011,                0.44185,                 1.3871,             0.00040725,             0.00040725,             0.00040725
                    231,                0.59628,                0.40135,                0.97246,                0.98653,                0.95756,                0.97245,                 0.7452,                 1.0996,                0.44511,                 1.3892,             0.00040175,             0.00040175,             0.00040175
                    232,                0.60277,                 0.3911,                0.97519,                0.98527,                0.96375,                0.97656,                0.74843,                 1.0981,                0.44493,                 1.3737,             0.00039625,             0.00039625,             0.00039625
                    233,                0.60469,                0.39896,                0.97478,                0.98722,                0.96787,                0.97835,                0.75012,                 1.0904,                0.44393,                 1.3689,             0.00039074,             0.00039074,             0.00039074
                    234,                 0.5955,                0.40931,                   0.97,                0.98637,                0.96457,                0.97955,                0.75154,                 1.0945,                0.44115,                 1.3846,             0.00038524,             0.00038524,             0.00038524
                    235,                0.59253,                0.38299,                0.96547,                0.98331,                0.96335,                0.97798,                0.75151,                 1.0916,                0.43677,                 1.3832,             0.00037974,             0.00037974,             0.00037974
                    236,                0.61753,                0.41429,                0.98551,                0.98233,                0.96287,                0.97538,                0.73869,                  1.089,                0.43678,                  1.385,             0.00037424,             0.00037424,             0.00037424
                    237,                0.60126,                0.39602,                0.97512,                0.98135,                0.95886,                0.97527,                0.74063,                 1.0916,                0.44713,                 1.3882,             0.00036874,             0.00036874,             0.00036874
                    238,                0.56687,                0.37853,                 0.9665,                0.98191,                0.95994,                0.97745,                0.74149,                 1.0937,                0.44719,                 1.3779,             0.00036324,             0.00036324,             0.00036324
                    239,                0.60081,                0.41101,                 0.9739,                0.98037,                0.96266,                0.97717,                0.74705,                 1.0853,                0.44096,                 1.3689,             0.00035774,             0.00035774,             0.00035774
                    240,                0.59167,                0.38194,                0.96732,                0.98467,                0.96571,                 0.9766,                0.73987,                 1.0949,                0.44231,                 1.3718,             0.00035224,             0.00035224,             0.00035224
                    241,                0.56908,                0.37772,                0.95628,                0.98463,                0.96365,                0.97539,                0.74269,                 1.0908,                0.44113,                 1.3819,             0.00034674,             0.00034674,             0.00034674
                    242,                0.61083,                0.38554,                0.97463,                0.98974,                 0.9587,                0.97867,                0.73975,                 1.0946,                0.43844,                 1.3921,             0.00034123,             0.00034123,             0.00034123
                    243,                0.57386,                0.39233,                0.96259,                0.98055,                0.96624,                0.97805,                0.74272,                 1.0973,                0.44966,                  1.383,             0.00033573,             0.00033573,             0.00033573
                    244,                0.58261,                0.38146,                0.96634,                0.98283,                0.96006,                0.97227,                0.73563,                 1.1084,                0.45657,                 1.3971,             0.00033023,             0.00033023,             0.00033023
                    245,                0.58023,                0.38482,                0.97085,                0.98197,                 0.9557,                0.97143,                0.73587,                 1.1067,                0.45302,                 1.3987,             0.00032473,             0.00032473,             0.00032473
                    246,                0.58993,                0.40336,                0.97913,                0.98132,                0.96093,                0.97357,                0.74318,                 1.0955,                0.44762,                 1.3913,             0.00031923,             0.00031923,             0.00031923
                    247,                0.57667,                0.38693,                0.95857,                0.98572,                0.96376,                0.97682,                0.74455,                 1.0933,                0.44988,                 1.3947,             0.00031373,             0.00031373,             0.00031373
                    248,                0.57918,                0.39388,                0.97768,                0.98747,                0.95843,                0.97604,                0.74726,                 1.0867,                 0.4428,                 1.3903,             0.00030823,             0.00030823,             0.00030823
                    249,                0.58416,                0.37915,                0.96363,                0.98875,                0.95774,                0.97354,                0.74275,                 1.0987,                0.45185,                  1.392,             0.00030273,             0.00030273,             0.00030273
                    250,                0.58395,                0.38757,                0.96941,                0.98182,                0.95935,                0.97351,                0.74669,                 1.0912,                0.45327,                 1.3805,             0.00029723,             0.00029723,             0.00029723
                    251,                0.55929,                0.35963,                0.95494,                0.98492,                0.95762,                0.97287,                0.74197,                  1.099,                0.45608,                 1.3792,             0.00029172,             0.00029172,             0.00029172
                    252,                0.56199,                0.37044,                0.95508,                0.98161,                0.95741,                0.97312,                0.74369,                 1.1001,                0.45452,                 1.3874,             0.00028622,             0.00028622,             0.00028622
                    253,                0.56546,                0.36649,                0.95854,                0.97818,                0.95649,                0.97091,                 0.7415,                 1.0929,                0.45989,                 1.3878,             0.00028072,             0.00028072,             0.00028072
                    254,                0.59376,                0.39426,                0.97952,                0.98543,                0.95601,                0.96891,                0.73258,                 1.0849,                0.45118,                 1.3823,             0.00027522,             0.00027522,             0.00027522
                    255,                0.56396,                0.39303,                0.96051,                0.97777,                 0.9552,                0.96937,                0.74149,                 1.0869,                0.45479,                 1.3909,             0.00026972,             0.00026972,             0.00026972
                    256,                0.55895,                0.38172,                0.94902,                 0.9865,                0.95456,                0.97284,                0.74552,                 1.0839,                 0.4587,                 1.3902,             0.00026422,             0.00026422,             0.00026422
                    257,                0.56897,                 0.3792,                0.96505,                0.98336,                0.95718,                0.97177,                0.74517,                 1.0897,                0.45545,                 1.3935,             0.00025872,             0.00025872,             0.00025872
                    258,                 0.5668,                0.38656,                0.96462,                0.98422,                0.96045,                0.97299,                0.74529,                 1.0832,                 0.4546,                 1.3912,             0.00025322,             0.00025322,             0.00025322
                    259,                0.57045,                0.37167,                0.95846,                0.98192,                0.96239,                0.97299,                0.74626,                  1.082,                0.44925,                 1.3885,             0.00024772,             0.00024772,             0.00024772
                    260,                0.54868,                0.36472,                0.94833,                0.97929,                0.95864,                 0.9697,                0.74814,                 1.0795,                0.44866,                 1.3773,             0.00024222,             0.00024222,             0.00024222
                    261,                0.54555,                  0.376,                0.95918,                0.97583,                0.96064,                0.97322,                0.74741,                 1.0756,                0.44666,                 1.3749,             0.00023671,             0.00023671,             0.00023671
                    262,                0.54431,                 0.3681,                0.95454,                0.98486,                0.95644,                0.97409,                0.74992,                 1.0794,                0.44193,                 1.3808,             0.00023121,             0.00023121,             0.00023121
                    263,                0.56995,                0.39633,                0.96803,                 0.9851,                0.95967,                0.97681,                0.75337,                 1.0718,                0.44047,                 1.3782,             0.00022571,             0.00022571,             0.00022571
                    264,                0.54542,                0.37552,                0.95844,                 0.9871,                0.96245,                0.97849,                0.75094,                 1.0807,                0.44458,                 1.3875,             0.00022021,             0.00022021,             0.00022021
                    265,                0.56114,                0.37399,                0.95372,                0.98419,                 0.9623,                0.97793,                0.74868,                 1.0884,                0.44225,                 1.3861,             0.00021471,             0.00021471,             0.00021471
                    266,                0.55745,                0.36777,                0.95899,                 0.9833,                0.96519,                0.97758,                0.74447,                 1.0868,                0.43255,                 1.3964,             0.00020921,             0.00020921,             0.00020921
                    267,                0.56785,                 0.3693,                0.96144,                0.98296,                0.96202,                0.97505,                0.74739,                 1.0796,                0.43702,                 1.3997,             0.00020371,             0.00020371,             0.00020371
                    268,                0.53566,                0.35801,                0.95182,                0.98143,                0.96331,                0.97536,                0.75232,                 1.0704,                 0.4395,                  1.389,             0.00019821,             0.00019821,             0.00019821
                    269,                0.55197,                0.36317,                0.96313,                0.98292,                0.96266,                 0.9756,                0.75266,                 1.0785,                 0.4431,                 1.3973,             0.00019271,             0.00019271,             0.00019271
                    270,                0.53891,                0.36494,                0.95009,                0.97973,                 0.9639,                0.97354,                0.75069,                 1.0718,                0.43861,                 1.3953,              0.0001872,              0.0001872,              0.0001872
                    271,                0.53531,                0.35281,                0.94974,                0.98108,                0.96365,                0.97387,                0.75008,                 1.0705,                 0.4395,                 1.3959,              0.0001817,              0.0001817,              0.0001817
                    272,                0.52079,                0.34743,                0.93901,                0.97981,                0.96266,                0.97064,                0.74596,                 1.0746,                0.43947,                 1.4054,              0.0001762,              0.0001762,              0.0001762
                    273,                0.52183,                0.35163,                0.93852,                0.98136,                0.96335,                0.97203,                 0.7511,                   1.07,                0.43812,                 1.3963,              0.0001707,              0.0001707,              0.0001707
                    274,                0.53406,                0.35512,                0.95554,                0.98065,                0.96269,                0.97422,                0.75026,                 1.0724,                0.42949,                 1.3949,              0.0001652,              0.0001652,              0.0001652
                    275,                0.53786,                 0.3501,                0.95034,                0.98625,                0.95948,                0.97585,                0.75382,                 1.0708,                0.43153,                 1.3857,              0.0001597,              0.0001597,              0.0001597
                    276,                0.52402,                0.35016,                0.94814,                0.98294,                0.96278,                0.97598,                0.75343,                 1.0744,                0.43132,                 1.3907,              0.0001542,              0.0001542,              0.0001542
                    277,                0.52224,                 0.3604,                0.95165,                0.98133,                0.96025,                0.97477,                0.75402,                 1.0722,                0.43301,                 1.3937,              0.0001487,              0.0001487,              0.0001487
                    278,                0.53781,                0.35504,                0.95839,                0.97734,                0.96172,                0.97437,                0.75475,                 1.0731,                0.43696,                 1.3944,              0.0001432,              0.0001432,              0.0001432
                    279,                0.52618,                0.35619,                0.94865,                0.97956,                0.96756,                0.97469,                0.75145,                 1.0693,                 0.4319,                 1.3874,             0.00013769,             0.00013769,             0.00013769
                    280,                0.50722,                 0.3408,                0.93035,                0.98256,                0.96672,                0.97485,                0.75153,                 1.0723,                0.43259,                 1.3897,             0.00013219,             0.00013219,             0.00013219
                    281,                0.51811,                0.35146,                 0.9415,                0.98255,                0.96746,                0.97518,                0.75338,                 1.0701,                0.43356,                 1.3894,             0.00012669,             0.00012669,             0.00012669
                    282,                0.52173,                0.35224,                0.94068,                0.98251,                0.96693,                0.97532,                0.75383,                 1.0696,                0.43465,                 1.3908,             0.00012119,             0.00012119,             0.00012119
                    283,                0.52202,                0.34436,                0.93672,                 0.9855,                0.96109,                0.97496,                0.75387,                 1.0722,                0.43273,                 1.3999,             0.00011569,             0.00011569,             0.00011569
                    284,                 0.5283,                0.34045,                0.94495,                0.98165,                0.95855,                0.97364,                 0.7566,                 1.0685,                0.43572,                 1.3977,             0.00011019,             0.00011019,             0.00011019
                    285,                0.52749,                0.34218,                0.94537,                0.98478,                 0.9572,                0.97441,                0.75881,                 1.0655,                0.43115,                 1.3903,             0.00010469,             0.00010469,             0.00010469
                    286,                0.51971,                0.35165,                 0.9435,                0.98277,                0.96154,                0.97457,                0.75731,                 1.0693,                0.43053,                 1.3926,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    287,                0.52394,                0.34664,                0.95048,                0.98424,                 0.9633,                 0.9771,                0.75994,                 1.0754,                0.43385,                  1.398,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    288,                0.51557,                0.33832,                0.94315,                0.98487,                 0.9626,                0.97589,                0.75803,                 1.0745,                0.43797,                 1.4039,             8.8184e-05,             8.8184e-05,             8.8184e-05
                    289,                0.52474,                0.35559,                0.94712,                0.98724,                0.96348,                0.97685,                0.76011,                 1.0683,                0.43754,                 1.4019,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    290,                 0.5188,                0.35617,                0.95812,                0.98757,                0.96067,                0.97612,                0.75941,                 1.0632,                0.43263,                 1.4009,             7.7182e-05,             7.7182e-05,             7.7182e-05
                    291,                0.42687,                0.24856,                0.88187,                0.98369,                0.96104,                0.97493,                0.75096,                 1.0746,                0.43044,                 1.4228,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    292,                0.41741,                0.24476,                0.87287,                0.98577,                0.95955,                0.97575,                0.74275,                 1.0765,                0.42284,                 1.4332,              6.618e-05,              6.618e-05,              6.618e-05
                    293,                0.39949,                0.22925,                0.86443,                0.98223,                0.96254,                0.97577,                0.74519,                 1.0711,                0.41693,                 1.4281,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    294,                 0.4062,                0.23314,                0.85944,                0.98761,                0.95707,                0.97614,                0.74652,                 1.0694,                0.41751,                 1.4278,             5.5178e-05,             5.5178e-05,             5.5178e-05
                    295,                0.40833,                0.23155,                0.87303,                0.98108,                0.96453,                0.97688,                0.75272,                 1.0642,                0.42004,                  1.421,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    296,                0.37877,                0.22186,                0.85553,                0.98073,                0.96453,                0.97657,                0.75093,                 1.0651,                0.42044,                 1.4229,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    297,                0.39366,                0.22487,                0.85863,                0.98111,                 0.9634,                0.97654,                0.75287,                 1.0666,                0.41944,                 1.4237,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    298,                0.38058,                0.22031,                0.85418,                0.98442,                0.96356,                 0.9778,                0.75336,                 1.0683,                0.42103,                 1.4262,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    299,                0.38545,                0.22368,                0.85148,                0.98263,                 0.9626,                0.97746,                0.75332,                 1.0698,                0.42237,                 1.4273,             2.7672e-05,             2.7672e-05,             2.7672e-05
                    300,                0.37914,                0.22208,                0.86003,                0.98446,                0.96354,                0.97772,                0.75297,                 1.0705,                0.42226,                 1.4283,             2.2171e-05,             2.2171e-05,             2.2171e-05
